,Unnamed: 0,Index,Hypothesis,Premise,Type,Explanation,Label,SarcasmSimilarity,Source,Literal Translation,Score,BLEURT,BERT,Human Evaluation 1,Human Evaluation 2,Avg HE,,
354,481,6169,FROM 1984–90 guesses that cash flow could be higher if assets changed hands or if a firm 's financial structure was changed were made in $ 1.7 trillion - worth of cases in America .,FROM 1984–90 guesses that cash flow could be higher if assets changed to a different owner or if a firm 's financial structure was changed were made in $ 1.7 trillion - worth of cases in America .,Idiom,,Entailment,,IMPLI,FROM 1984–90 predictions that cash flow could increase if assets were sold or if a firm 's financial structure was modified were made in $ 1.7 trillion - value of cases in America .,87.31729984,0.7998093367,0.9465366602,0.5,0.5,0.5,,
355,498,3979,"If she didn't find some way to block out the cocky evil cat, she'd go spare.","If she didn't find some way to block out the cocky evil cat, she'd become extremely angry or irritated.",Idiom,"To go spare means to become very angry or irritated, and that is exactly what would happen if she didn't find a way to block out the cocky evil cat.",Entailment,UNQ,FLUTE," If she didn't find some way to ignore or to be unaffected by the arrogant and malicious cat, she'd go crazy.",78.82110476,0.6415308714,0.9348912239,1,1,1,,
356,354,8097,"This is the challenge for the brewers and their designers — to survive in the long term they must, in certain instances, address this radically broadened target market.","This is the challenge for the brewers and their designers — to survive eventually they must, in certain instances, address this radically broadened target market.",Idiom,,Entailment,,IMPLI,"This is the challenge for the brewers and their designers — to remain successful in the long run they must, in certain instances, cater to this vastly expanded target audience.",89.07359838,0.8121956587,0.969276309,0,0,0,,
357,211,2327,"""Cross my heart, buddy; I'm telling you the whole truth,"" Melanie swore.","""I swear on everything that is sacred to me, buddy; I'm telling you the whole truth,"" Melanie said.",Idiom,"To cross my heart is to swear on something that is sacred to you, which is equivalent to swearing that one is being truthful.",Entailment,UNQ,FLUTE," ""I promise solemnly, friend; I'm telling you everything that is true,"" Melanie swore.",81.75018728,0.7037341595,0.9312695861,1,1,1,,
358,526,3552,"But bay was firm yet gentle in her guidance and soon, tuck realized the man was just what the department needed: fresh, young blood.","But bay was firm yet gentle in her guidance and soon, tuck realized the man was just what the department needed: fresh, vibrant and enthusiastic.",Idiom,"Young blood means young and enthusiastic, which is what the department needed according to the context.",Entailment,UNQ,FLUTE,"But bay was resolute yet tactful in her guidance and soon, tuck realized the man was just what the department needed: new and energetic energy.",84.04022455,0.7050935626,0.9757109284,1,1,1,,
359,147,8106,"He loved books, bought them when he could, and soon knew much of the writing of past and contemporary poets by heart.","He loved books, bought them when he could, and soon knew much of the writing of past and contemporary poets from unaided memory and in full detail.",Idiom,,Entailment,,IMPLI," He loved books, bought them when he was able to do so, and soon knew much of the writing of past and contemporary poets without having to refer to a written source.",86.33238077,0.7752005458,0.9514470696,0.5,0.5,0.5,,
360,64,2966,"If I continue to go the distance for her, our relationship will be fine.","If I continue to stand by her and not give up, our relationship will be fine.",Idiom,"To go the distance means to persist with some activity or goal until its completion, which in this case is continuing to stand by her and not give up.",Entailment,UNQ,FLUTE," If I continue to put effort into our relationship, our relationship will be okay.",81.65599108,0.6926093698,0.9405104518,1,1,1,,
361,707,6122,"Monetarists also recognize that the demand for money can shift unpredictably in the short run with changing expectations of prices , interest rates and exchange rates .","Monetarists also recognize that the demand for money can shift unpredictably in the near future with changing expectations of prices , interest rates and exchange rates .",Idiom,,Entailment,,IMPLI," Monetarists also recognize that the demand for money can move suddenly in the short run with changing expectations of prices , interest rates and exchange rates .",89.71857429,0.8151251078,0.9792463779,0,0,0,,
362,540,8262,The Taligent offering is a 32-bit operating environment being built from scratch around a new object model.,The Taligent offering is a 32-bit operating environment being built from the beginning around a new object model.,Idiom,,Entailment,,IMPLI,The Taligent offering is a 32-bit operating environment that is being created from the beginning around a new object model.,91.81826115,0.8506609201,0.9857043028,1,1,1,,
363,289,7923,"And less than 60 seconds later with the Ballyclare defence at sixes and sevens, McCallan got his hat - trick scoring from close range after Cathcart fumbled a McCartney cross.","And less than 60 seconds later with the Ballyclare defence in a state of confusion, McCallan got his hat - trick scoring from close range after Cathcart fumbled a McCartney cross.",Idiom,,Entailment,,IMPLI," And less than 60 seconds later with the Ballyclare defense in disarray, McCallan got his hat-trick scoring from close range after Cathcart dropped a McCartney cross.",89.13693726,0.8010626435,0.9816761017,1,1,1,,
364,362,4110,All they wanted were his - not on your life!,All they wanted were his - no way!,Idiom,"Not on your life is used to refuse very firmly to do something, so in this context they are refusing to give up his possessions.",Entailment,UNQ,FLUTE,All they wanted were his possessions - absolutely not!,79.19938862,0.6662837267,0.9177040458,1,0.5,0.75,,
365,764,8294,The good news I hear from feminist friends is that it's becoming old hat these days to involve the father in childbirth.,The good news I hear from feminist friends is that it's becoming old-fashioned and trite these days to involve the father in childbirth.,Idiom,,Entailment,,IMPLI,The good news I hear from feminist friends is that it's becoming outdated or uncool these days to involve the father in childbirth.,90.53855836,0.8423385024,0.9684326649,1,1,1,,
366,210,8418,"Last night, dealers reflected the trauma by slashing the shares to 1 3/4p from 2p, valuing the group at a rock bottom £ 2.3 m.","Last night, dealers reflected the trauma by slashing the shares to 1 3/4p from 2p, valuing the group at a the very lowest possible level £ 2.3 m.",Idiom,,Entailment,,IMPLI," Last night, dealers reflected the trauma by decreasing the shares to 1 3/4p from 2p, valuing the group at a very low £ 2.3 m.",89.27393854,0.8113434911,0.9741352797,1,1,1,,
367,670,7980,As with most things which appeal to the vagaries of youthful fashion today's hit rapidly becomes old hat.,As with most things which appeal to the vagaries of youthful fashion today's hit rapidly becomes very common and hackneyed.,Idiom,,Entailment,,IMPLI,As with most things which appeal to the changes in young people 's tastes today's hit quickly becomes old-fashioned and trite.,81.54738545,0.6923425198,0.9386051893,1,1,1,,
368,119,8391,"The trouble is, we don't see eye to eye, or, more correctly, our minds move in different channels.","The trouble is, we don't have similar views, or, more correctly, our minds move in different channels.",Idiom,,Entailment,,IMPLI," The trouble is, we are not in agreement, or, more correctly, our thoughts move in different directions.",88.32504153,0.7980667949,0.9684340358,1,1,1,,
369,779,2918,"I wanted her to participate in the creation, authenticating it by give and take.","I wanted her to participate in the creation, authenticating it by exchanging ideas and compromising.",Idiom,"To give and take means to compromise or concede, and in this sentence it is being used to authenticate the creation by exchanging ideas.",Entailment,UNQ,FLUTE," I wanted her to engage in the creation, validating it through exchange.",80.24664521,0.6505554914,0.9543774128,1,1,1,,
370,520,8330,"But the leitmotiv has been the announcement of disenchanted Citizen Smiths that they intend, in the light of Labour's defeat, to emigrate.","But the leitmotiv has been the announcement of disenchanted Citizen Smiths that they intend, in consideration of Labour's defeat, to emigrate.",Idiom,,Entailment,,IMPLI," But the main theme has been the announcement of dissatisfied Citizen Smiths that they intend, in the wake of Labour's defeat, to migrate.",84.95907485,0.7450367808,0.9541447163,1,1,1,,
371,198,6064,"Richmond coach , Kevin Boroevich , will have to eat some humble pie at training after being sent off for punching in the 21–15 win in a friendly against Fylde .","Richmond coach , Kevin Boroevich , will have to accept defeat at training after being sent off for punching in the 21–15 win in a friendly against Fylde .",Idiom,,Entailment,,IMPLI," Richmond coach , Kevin Boroevich , will have to accept some humiliation at training after being sent off for punching in the 21–15 win in a friendly against Fylde .",89.73532021,0.8078391552,0.986867249,1,1,1,,
372,368,8495,The matters of employing people is changing and in the main those changes fly in the face of traditional G M B organization and make recruitment and retention of membership more difficult.,The matters of employing people is changing and in the main those changes contradict traditional G M B organization and make recruitment and retention of membership more difficult.,Idiom,,Entailment,,IMPLI,The matters of employing people is changing and in general those changes contradict traditional G M B organization and make recruitment and retention of membership more difficult.,95.99353671,0.9290469289,0.9908238053,1,1,1,,
373,22,4042,Isn't there any way for you to get in touch with him?,Can't you establish communication with him in any way?,Idiom,"To get in touch with someone means to establish communication with them, so the entailment is asking if the speaker can establish communication.",Entailment,UNQ,FLUTE,Isn't there any way for you to contact him?,83.11491311,0.7299653888,0.9323328733,1,1,1,,
374,783,7931,The move could trigger a tit - for - tat trans - Atlantic trade war if the Community retaliates in kind.,The move could trigger a equivalent retribution trans - Atlantic trade war if the Community retaliates in kind.,Idiom,,Entailment,,IMPLI,The move could trigger a equivalent retribution trans - Atlantic trade war if the Community retaliates in kind.,99.21167493,0.9842334986,1,1,1,1,,
375,363,3657,But then the paper would get wind of your bigamist marriage.,But then the paper would hear about your bigamist marriage.,Idiom,"To get wind of something means to become aware of it, especially if it's being kept secret, and in this sentence the paper would become aware of the bigamist marriage.",Entailment,UNQ,FLUTE,But then the paper would find out about your bigamist marriage.,92.50960052,0.8640731573,0.9861188531,1,1,1,,
376,677,4250,in my book coincidences didn't really exist.,"In my opinion, coincidences didn't really exist",Idiom,"In my book means according to someone's opinion, judgment or values and the speaker is saying according to their opinion coincidences does not exist.",Entailment,UNQ,FLUTE,"In my opinion, coincidences did not really exist.",93.45524609,0.885035336,0.9840695858,1,1,1,,
377,593,2983,It wasn't as if he didn't already smoke like a chimney.,It wasn't as if he wasn't already smoking tobacco excessively.,Idiom,"To smoke like a chimney means to smoke a great deal of tobacco, so the entailment is that he was already smoking tobacco excessively.",Entailment,UNQ,FLUTE,It wasn't as if he wasn't already constantly smoking a lot of tobacco.,89.42442834,0.8084043264,0.9800842404,1,1,1,,
378,757,8426,The tournaments are very popular events and the organisation behind the scenes is always excellent.,The tournaments are very popular events and the organisation secretly is always excellent.,Idiom,,Entailment,,IMPLI,The tournaments are very popular events and the management and organization behind the scenes is always excellent.,86.45032048,0.7793483138,0.9496580958,0,0,0,,
379,485,3309,"take it from me, the human heart is much more capable than we give it credit for.",I know from experience that the human heart is much more capable than we give it credit for.,Idiom,"The idiom ""take it from me"" is used when the speaker wants to emphasize that they are speaking from experience.",Entailment,UNQ,FLUTE," Believe me, the human heart is much more able than we think it is.",84.27313864,0.7501096725,0.9353531003,1,1,1,,
380,734,4282,the ayes have it.,the majority has voted in favor.,Idiom,The ayes have it means that the majority has voted in favor.,Entailment,UNQ,FLUTE,the majority opinion is in favor.,87.05097437,0.8078731894,0.9331462979,1,1,1,,
381,292,2447,You 'll change your tune and be expectin me to stay over nights or watch the kid during the day so you can get your beauty sleep.,You'll become more welcoming and agreeable and be expecting me to stay over nights or watch the kid during the day so you can get your beauty sleep.,Idiom,"To change one's tune typically means to change in a more positive or agreeable manner, as described in the entailment.",Entailment,UNQ,FLUTE,You 'll change your opinion and be requesting me to stay overnight or watch the kid during the day so you can get your adequate amount of sleep.,79.17709947,0.6544943452,0.9290476441,1,1,1,,
382,343,2330,"Man, they would go for the jugular with him dating an older woman.","Man, they would totally and aggressively attack him for dating an older woman.",Idiom,"To go for the jugular means to attack in the most aggressive way possible, and in this sentence the man is being attacked for dating an older woman.",Entailment,UNQ,FLUTE," Man, they would be extremely critical of him dating an older woman.",85.52912176,0.752974093,0.9576083422,1,1,1,,
383,608,7913,Water authorities that will make a splash: Jeremy Warner on investment in the floated water authorities,Water authorities that will attract attention: Jeremy Warner on investment in the floated water authorities,Idiom,,Entailment,,IMPLI,Water authorities that will make an impression: Jeremy Warner on investment in the floated water authorities.,86.9885385,0.7684277892,0.9713429809,1,1,1,,
384,712,2552,"It could be a long match tomorrow, and he could run out of steam if it goes to five sets.","It could be a long match tomorrow, and he could lose his stamina and fail if it goes to five sets.",Idiom,"To run out of steam means to lose momentum and fail, and in this context he could lose his stamina and fail if the match goes to five sets.",Entailment,UNQ,FLUTE," It could be a long match tomorrow, and he could become exhausted if it goes to five sets.",85.03370285,0.7252521515,0.9754219055,1,1,1,,
385,710,3577,"An engine on the left side of the plane began to run roughshod, blasting out black smoke.","An engine on the left side of the plane began to run erratically and without regard, blasting out black smoke.",Idiom,"To run roughshod means to act without regard for the wellbeing of something or someone, as seen in this context where the engine is running erratically and without care.",Entailment,UNQ,FLUTE," An engine on the left side of the plane started running quickly, releasing dark smoke.",83.66430104,0.7104957104,0.9627903104,0,0,0,,
386,548,8421,But Laura was a piranha; she'd have chewed him down to the bone if he had let her.,But Laura was a piranha; she'd have chewed him down completely if he had let her.,Idiom,,Entailment,,IMPLI," But Laura was very harsh and critical; if he had let her, she would have taken away any joy from him.",72.40541279,0.5414023399,0.9067059159,0,0.5,0.25,,
387,339,2943,"It wasn't glib or run of the mill ,it didn't go in one ear and out the other.","It wasn't glib or run of the mill ,it wasn't ignored or forgotten immediately after being heard.",Idiom,The idiom in one ear and out the other is used to describe something that is essentially ignored or dismissed after being heard which is what being stated in this context by saying that it didn't go in one ear and out the other a.k.a it wasn't ignored or forgotten.,Entailment,UNQ,FLUTE," It wasn't easy or ordinary ,it didn't go in and out of my mind easily.",72.20287621,0.5414562225,0.9026013017,0.5,0.5,0.5,,
388,753,6337,"So impassive and peculiar had the Collector become , so obviously on the verge , everyone thought so ( you would have thought so yourself if you had seen him at this time ) , of giving up the ghost , that his face was scrutinized more closely than ever for any trace of remorse as the gorse bruiser was carried out .","So impassive and peculiar had the Collector become , so obviously on the verge , everyone thought so ( you would have thought so yourself if you had seen him at this time ) , of dying , that his face was scrutinized more closely than ever for any trace of remorse as the gorse bruiser was carried out .",Idiom,,Entailment,,IMPLI," So emotionless and unusual had the Collector become , so obviously on the brink , everyone thought so ( you would have thought so yourself if you had seen him at this time ) , of dying , that his face was examined more carefully than ever for any trace of regret as the gorse bruiser was taken out .",85.50095856,0.7282318473,0.981787324,1,1,1,,
389,323,2443,Great to see young blood getting their feet wet.,Great to see a new person or people getting their feet wet.,Idiom,"Young blood refers to a newcomer, so it's great to see them getting their feet wet.",Entailment,UNQ,FLUTE,Great to see young people gain experience.,71.90896571,0.5266423225,0.9115369916,1,1,1,,
390,149,2584,You're just not up to snuff.,You're just not up to the required standard.,Idiom,"To be up to snuff means to be as good as is required, and in this context the person is not meeting the minimum requirements.",Entailment,UNQ,FLUTE,You're not good enough.,77.96801627,0.6354028583,0.9239574671,1,1,1,,
391,53,3407,"Let's cut the crap,said webb's fishing companion.","Let's stop beating around the bush, said webb's fishing companion.",Idiom,"To cut the crap means to get to the point and state the real situation, which is what the fishing companion did.",Entailment,UNQ,FLUTE," Let's stop the unnecessary conversation, said Webb's fishing companion.",71.13154531,0.4946065545,0.9280243516,1,1,1,,
392,622,8085,A general principle for an efficient tax system is to collect a given amount of revenue (corresponding in the long run to the government ’s spending) in a way that causes as little distortion as possible to the overall economy.,A general principle for an efficient tax system is to collect a given amount of revenue (corresponding after a very long time to the government ’s spending) in a way that causes as little distortion as possible to the overall economy.,Idiom,,Entailment,,IMPLI,A general principle for an efficient tax system is to collect a given amount of revenue (corresponding in the long run to the government ’s spending) in a way that causes the least disruption to the overall economy.,90.45102596,0.8371626735,0.9718578458,0,0,0,,
393,492,3721,Come take it from me.,Listen to me because I know from experience what I am talking about.,Idiom,"To take it from me means to believe me because I have experience with what I am talking about, and in this context the speaker is saying that the listener should believe him because he knows from experience what he's talking about.",Entailment,UNQ,FLUTE,Listen to my advice.,72.80952334,0.5658713579,0.890319109,1,1,1,,
394,413,6210,"The talks came to grief after the separatists insisted that the government , or perhaps the ruling Socialist party , should publicly acknowledge that its representatives had agreed to negotiate with ETA on the Basque country 's political future .","The talks met with disaster after the separatists insisted that the government , or perhaps the ruling Socialist party , should publicly acknowledge that its representatives had agreed to negotiate with ETA on the Basque country 's political future .",Idiom,,Entailment,,IMPLI," The talks failed after the separatists demanded that the government , or perhaps the ruling Socialist party , should publicly acknowledge that its representatives had agreed to discuss with ETA on the Basque country 's political future .",88.73118758,0.7923908234,0.9822329283,1,1,1,,
395,332,3260,"I know that woman too well to ever want to lay a finger on her, okay?","I know that woman too well to ever want to hurt her in any way, okay?",Idiom,"To lay a finger on someone usually refers to harming them in some way, so in this context it would mean that he doesn't want to hurt her.",Entailment,UNQ,FLUTE," I am very familiar with that woman and I don't want to touch her, okay?",76.06728971,0.6055952311,0.9157505631,0,0,0,,
396,527,7919,‘ That spoke volumes for the character as well as quality of our squad — no matter what others might think.’,‘ That provided substantial information for the character as well as quality of our squad — no matter what others might think.’,Idiom,,Entailment,,IMPLI,‘ That showed a lot about the character and skill of our squad — no matter what others might think.’,87.33255863,0.8023376465,0.9443135262,1,1,1,,
397,569,6303,It 's all water under the bridge ; you do n't want to hear it — I 'm sorry if you feel I 've been unfair to you .,It 's all in the past ; you do n't want to hear it — I 'm sorry if you feel I 've been unfair to you .,Idiom,,Entailment,,IMPLI,It's all in the past ; you do n't want to hear it — I'm sorry if you feel I've treated you unjustly.,89.63399827,0.8243176937,0.9683622718,1,1,1,,
398,222,6481,"The road and railway from Mallaig go south hand in hand along the coast to Keppoch , famed for its glorious seascapes , and Arisaig , a small village beloved of discerning holidaymakers who find there tranquillity in alliance with an enchanting coast .","The road and railway from Mallaig go south in parallel along the coast to Keppoch , famed for its glorious seascapes , and Arisaig , a small village beloved of discerning holidaymakers who find there tranquillity in alliance with an enchanting coast .",Idiom,,Entailment,,IMPLI," The road and railway from Mallaig go south side by side along the coast to Keppoch , well-known for its beautiful seascapes , and Arisaig , a small village much liked by careful holidaymakers who find there serenity combined with a charming coast .",86.7693007,0.7730126977,0.9623733163,0.5,0.5,0.5,,
399,306,7969,Flora pulled a face.,Flora made a facial expression that shows dislike.,Idiom,,Entailment,,IMPLI,Flora made a facial expression that shows dislike.,99.5787859,0.9915757179,1,1,1,1,,
